idx,block,trial,stimuli,reward,response,trialtype,regret
14,4,25,red/yellow,20,yellow,catch,40
14,4,26,green/yellow,0,green,decision,20
14,4,27,red/blue,60,red,decision,20
14,4,28,green/yellow,40,green,decision,0
14,4,29,green/red,40,green,catch,20
14,4,30,blue/yellow,40,blue,catch,0
14,4,31,green/yellow,0,green,decision,20
14,4,32,green/yellow,40,green,decision,0
14,4,33,green/yellow,0,green,decision,20
14,4,34,blue/red,40,blue,decision,20
14,4,35,blue/red,80,blue,decision,0
14,4,36,red/blue,60,red,decision,20
14,4,37,yellow/green,20,yellow,decision,0
14,4,38,blue/green,40,blue,catch,0
14,4,39,blue/red,40,blue,decision,20
14,4,40,blue/red,60,red,decision,20
14,5,1,red/blue,60,red,decision,20
14,5,2,green/yellow,40,green,decision,0
14,5,3,red/blue,60,red,decision,0
14,5,4,blue/yellow,40,blue,catch,0
14,5,5,red/blue,40,blue,decision,20
14,5,6,red/green,60,red,catch,0
14,5,7,green/blue,40,green,catch,0
14,5,8,yellow/red,20,yellow,catch,40
14,5,9,red/green,40,green,catch,20
14,5,10,red/green,60,red,catch,0
14,5,11,green/red,0,green,catch,60
14,5,12,green/blue,0,green,catch,40
14,5,13,green/red,40,green,catch,20
14,5,14,blue/green,80,blue,catch,0
14,5,15,yellow/green,20,yellow,decision,20
14,5,16,red/green,60,red,catch,0
14,5,17,red/blue,60,red,decision,0
14,5,18,blue/red,40,blue,decision,20
14,5,19,blue/red,80,blue,decision,0
14,5,20,blue/red,40,blue,decision,20
14,5,21,yellow/green,20,yellow,decision,20
14,5,22,red/blue,60,red,decision,0
14,5,23,blue/red,80,blue,decision,0
14,5,24,blue/yellow,80,blue,catch,0
14,5,25,red/blue,60,red,decision,0
14,5,26,red/blue,60,red,decision,20
14,5,27,green/yellow,0,green,decision,20
14,5,28,blue/yellow,40,blue,catch,0
14,5,29,green/yellow,40,green,decision,0
14,5,30,blue/red,80,blue,decision,0
14,5,31,yellow/green,0,green,decision,20
14,5,32,green/yellow,40,green,decision,0
14,5,33,yellow/red,20,yellow,catch,40
14,5,34,red/yellow,60,red,catch,0
14,5,35,yellow/green,20,yellow,decision,0
14,5,36,green/yellow,0,green,decision,20
14,5,37,green/yellow,0,green,decision,20
14,5,38,green/red,40,green,catch,20
14,5,39,green/yellow,20,yellow,decision,0
14,5,40,red/blue,60,red,decision,0
14,6,1,blue/red,80,blue,decision,0
14,6,2,blue/red,80,blue,decision,0
14,6,3,yellow/green,20,yellow,decision,0
14,6,4,blue/red,80,blue,decision,0
14,6,5,red/blue,60,red,decision,0
14,6,6,green/red,0,green,catch,60
14,6,7,yellow/blue,20,yellow,catch,20
14,6,8,yellow/green,20,yellow,decision,20
14,6,9,yellow/red,20,yellow,catch,40
14,6,10,red/green,60,red,catch,0
14,6,11,blue/yellow,40,blue,catch,0
14,6,12,red/green,60,red,catch,0
14,6,13,yellow/green,20,yellow,decision,20
14,6,14,yellow/red,20,yellow,catch,40
14,6,15,green/blue,0,green,catch,80
14,6,16,blue/red,40,blue,decision,20
14,6,17,yellow/green,20,yellow,decision,0
14,6,18,green/red,40,green,catch,20
14,6,19,red/blue,60,red,decision,20
14,6,20,red/blue,60,red,decision,0
14,6,21,red/blue,60,red,decision,20
14,6,22,green/yellow,0,green,decision,20
14,6,23,red/yellow,60,red,catch,0
14,6,24,yellow/green,20,yellow,decision,0
14,6,25,blue/red,80,blue,decision,0
14,6,26,yellow/red,20,yellow,catch,40
14,6,27,green/yellow,0,green,decision,20
14,6,28,blue/red,60,red,decision,20
14,6,29,red/blue,60,red,decision,20
14,6,30,blue/green,80,blue,catch,0
14,6,31,blue/red,60,red,decision,0
14,6,32,blue/green,40,blue,catch,0
14,6,33,blue/red,40,blue,decision,20
14,6,34,green/red,0,green,catch,60
14,6,35,green/yellow,0,green,decision,20
14,6,36,blue/red,80,blue,decision,0
14,6,37,blue/red,40,blue,decision,20
14,6,38,green/yellow,0,green,decision,20
14,6,39,yellow/red,20,yellow,catch,40
14,6,40,yellow/red,20,yellow,catch,40
15,1,1,blue/red,80,blue,decision,0
15,1,2,green/yellow,0,green,decision,20
15,1,3,green/red,60,red,catch,0
15,1,4,yellow/blue,20,yellow,catch,60
15,1,5,blue/yellow,80,blue,catch,0
15,1,6,blue/red,80,blue,decision,0
15,1,7,blue/red,80,blue,decision,0
15,1,8,green/blue,0,green,catch,40
15,1,9,red/blue,60,red,decision,20
15,1,10,green/yellow,40,green,decision,0
15,1,11,blue/green,80,blue,catch,0
15,1,12,green/red,40,green,catch,20
15,1,13,red/green,60,red,catch,0
15,1,14,yellow/green,20,yellow,decision,0
15,1,15,green/yellow,40,green,decision,0
15,1,16,yellow/green,20,yellow,decision,20
15,1,17,green/red,40,green,catch,20
15,1,18,red/blue,60,red,decision,0
15,1,19,red/blue,60,red,decision,0
15,1,20,blue/yellow,80,blue,catch,0
15,1,21,yellow/green,20,yellow,decision,0
15,1,22,green/yellow,0,green,decision,20
15,1,23,yellow/green,20,yellow,decision,20
15,1,24,green/red,0,green,catch,60
15,1,25,yellow/red,20,yellow,catch,40
15,1,26,red/blue,60,red,decision,0
15,1,27,red/blue,60,red,decision,20
15,1,28,red/blue,60,red,decision,0
15,1,29,red/blue,60,red,decision,20
15,1,30,yellow/green,20,yellow,decision,20
15,1,31,yellow/green,20,yellow,decision,20
15,1,32,blue/green,40,blue,catch,0
15,1,33,blue/red,40,blue,decision,20
15,1,34,blue/green,0,green,catch,40
15,1,35,blue/red,40,blue,decision,20
15,1,36,yellow/blue,20,yellow,catch,60
15,1,37,blue/green,40,blue,catch,0
15,1,38,green/yellow,40,green,decision,0
15,1,39,blue/yellow,80,blue,catch,0
15,1,40,yellow/green,20,yellow,decision,20
15,2,1,blue/red,80,blue,decision,0
15,2,2,blue/green,40,blue,catch,0
15,2,3,yellow/green,20,yellow,decision,20
15,2,4,green/yellow,0,green,decision,20
15,2,5,green/blue,40,green,catch,0
15,2,6,red/blue,60,red,decision,0
15,2,7,blue/red,40,blue,decision,20
15,2,8,green/yellow,0,green,decision,20
15,2,9,red/yellow,20,yellow,catch,40
15,2,10,red/green,60,red,catch,0
15,2,11,green/yellow,40,green,decision,0
15,2,12,blue/red,80,blue,decision,0
15,2,13,yellow/red,60,red,catch,0
15,2,14,yellow/blue,20,yellow,catch,60
15,2,15,green/yellow,0,green,decision,20
15,2,16,yellow/green,20,yellow,decision,0
15,2,17,blue/green,40,blue,catch,0
15,2,18,blue/red,40,blue,decision,20
15,2,19,green/red,40,green,catch,20
15,2,20,green/blue,0,green,catch,80
15,2,21,green/yellow,40,green,decision,0
15,2,22,yellow/green,20,yellow,decision,20
15,2,23,red/blue,60,red,decision,20
15,2,24,green/yellow,0,green,decision,20
15,2,25,blue/red,60,red,decision,20
15,2,26,green/red,0,green,catch,60
15,2,27,yellow/green,20,yellow,decision,20
15,2,28,blue/red,40,blue,decision,20
15,2,29,yellow/blue,20,yellow,catch,20
15,2,30,blue/green,80,blue,catch,0
15,2,31,yellow/green,20,yellow,decision,20
15,2,32,yellow/green,20,yellow,decision,0
15,2,33,yellow/green,20,yellow,decision,20
15,2,34,red/blue,60,red,decision,20
15,2,35,yellow/red,20,yellow,catch,40
15,2,36,yellow/red,20,yellow,catch,40
15,2,37,yellow/green,20,yellow,decision,0
15,2,38,red/yellow,20,yellow,catch,40
15,2,39,yellow/red,20,yellow,catch,40
15,2,40,yellow/green,0,green,decision,20
15,3,1,red/blue,60,red,decision,20
15,3,2,red/yellow,60,red,catch,0
15,3,3,green/yellow,20,yellow,decision,20
15,3,4,red/yellow,60,red,catch,0
15,3,5,red/yellow,60,red,catch,0
15,3,6,red/blue,60,red,decision,0
15,3,7,blue/yellow,20,yellow,catch,60
15,3,8,yellow/green,20,yellow,decision,20
15,3,9,red/blue,60,red,decision,20
15,3,10,blue/red,40,blue,decision,20
15,3,11,blue/red,40,blue,decision,20
15,3,12,red/blue,60,red,decision,20
15,3,13,yellow/red,20,yellow,catch,40
15,3,14,blue/red,80,blue,decision,0
15,3,15,red/green,60,red,catch,0
15,3,16,yellow/green,20,yellow,decision,20
15,3,17,blue/green,40,blue,catch,0
15,3,18,blue/red,40,blue,decision,20
15,3,19,yellow/blue,20,yellow,catch,20
15,3,20,yellow/green,20,yellow,decision,0
15,3,21,green/yellow,0,green,decision,20
15,3,22,blue/yellow,40,blue,catch,0
15,3,23,blue/red,80,blue,decision,0
15,3,24,yellow/green,20,yellow,decision,20
15,3,25,green/yellow,0,green,decision,20
15,3,26,green/blue,80,blue,catch,0
15,3,27,yellow/green,20,yellow,decision,0
15,3,28,yellow/blue,20,yellow,catch,20
15,3,29,blue/yellow,80,blue,catch,0
15,3,30,green/blue,0,green,catch,40
15,3,31,red/green,40,green,catch,20
15,3,32,blue/red,40,blue,decision,20
15,3,33,blue/red,40,blue,decision,20
15,3,34,green/yellow,0,green,decision,20
15,3,35,red/blue,60,red,decision,0
15,3,36,red/blue,60,red,decision,20
15,3,37,blue/green,40,blue,catch,0
15,3,38,green/yellow,40,green,decision,0
15,3,39,yellow/blue,40,blue,catch,0
15,3,40,red/blue,60,red,decision,20
15,4,1,yellow/red,20,yellow,catch,40
15,4,2,green/yellow,0,green,decision,20
15,4,3,yellow/red,20,yellow,catch,40
15,4,4,blue/yellow,80,blue,catch,0
15,4,5,yellow/green,0,green,decision,20
15,4,6,green/red,0,green,catch,60
15,4,7,yellow/red,60,red,catch,0
15,4,8,yellow/green,20,yellow,decision,0
15,4,9,yellow/green,20,yellow,decision,20
15,4,10,blue/red,80,blue,decision,0
15,4,11,blue/red,60,red,decision,20
15,4,12,blue/red,40,blue,decision,20
15,4,13,red/blue,60,red,decision,20
15,4,14,blue/green,80,blue,catch,0
15,4,15,blue/red,80,blue,decision,0
15,4,16,yellow/green,20,yellow,decision,0
15,4,17,blue/red,80,blue,decision,0
15,4,18,red/yellow,60,red,catch,0
15,4,19,green/yellow,40,green,decision,0
15,4,20,yellow/green,20,yellow,decision,0
15,4,21,blue/red,80,blue,decision,0
15,4,22,red/blue,80,blue,decision,0
15,4,23,blue/yellow,40,blue,catch,0
15,4,24,red/blue,60,red,decision,0
15,4,25,green/yellow,40,green,decision,0
15,4,26,yellow/red,20,yellow,catch,40
15,4,27,blue/yellow,80,blue,catch,0
15,4,28,green/red,60,red,catch,0
15,4,29,blue/yellow,80,blue,catch,0
15,4,30,red/green,60,red,catch,0
15,4,31,yellow/red,20,yellow,catch,40
15,4,32,blue/red,80,blue,decision,0
15,4,33,yellow/green,20,yellow,decision,20
15,4,34,yellow/green,20,yellow,decision,0
15,4,35,blue/red,40,blue,decision,20
15,4,36,green/yellow,40,green,decision,0
15,4,37,red/yellow,60,red,catch,0
15,4,38,green/yellow,0,green,decision,20
15,4,39,green/blue,40,green,catch,40
15,4,40,red/blue,60,red,decision,20
15,5,1,green/yellow,0,green,decision,20
15,5,2,red/green,60,red,catch,0
15,5,3,green/yellow,0,green,decision,20
15,5,4,blue/red,40,blue,decision,20
15,5,5,yellow/blue,20,yellow,catch,60
15,5,6,red/yellow,60,red,catch,0
15,5,7,blue/yellow,40,blue,catch,0
15,5,8,green/red,0,green,catch,60
15,5,9,yellow/green,20,yellow,decision,0
15,5,10,yellow/green,20,yellow,decision,20
15,5,11,red/blue,60,red,decision,0
15,5,12,red/blue,60,red,decision,20
15,5,13,green/yellow,40,green,decision,0
15,5,14,red/blue,40,blue,decision,20
15,5,15,red/yellow,60,red,catch,0
15,5,16,yellow/green,20,yellow,decision,20
15,5,17,green/red,40,green,catch,20
15,5,18,blue/yellow,40,blue,catch,0
15,5,19,red/blue,60,red,decision,0
15,5,20,yellow/red,20,yellow,catch,40
15,5,21,red/green,60,red,catch,0
15,5,22,green/yellow,20,yellow,decision,20
15,5,23,red/blue,60,red,decision,0
15,5,24,blue/red,40,blue,decision,20
15,5,25,red/blue,60,red,decision,0
15,5,26,blue/yellow,80,blue,catch,0
15,5,27,red/blue,60,red,decision,20
15,5,28,red/green,60,red,catch,0
15,5,29,red/blue,60,red,decision,20
15,5,30,yellow/blue,20,yellow,catch,60
15,5,31,red/blue,60,red,decision,0
15,5,32,yellow/green,20,yellow,decision,0
15,5,33,red/blue,60,red,decision,0
15,5,34,green/red,40,green,catch,20
15,5,35,blue/red,40,blue,decision,20
15,5,36,green/yellow,0,green,decision,20
15,5,37,yellow/green,40,green,decision,0
15,5,38,blue/green,40,blue,catch,0
15,5,39,red/blue,60,red,decision,20
15,5,40,green/red,0,green,catch,60
15,6,1,red/green,60,red,catch,0
15,6,2,red/blue,60,red,decision,20
15,6,3,blue/green,40,blue,catch,0
15,6,4,yellow/blue,20,yellow,catch,20
15,6,5,red/green,60,red,catch,0
15,6,6,yellow/blue,40,blue,catch,0
15,6,7,green/yellow,0,green,decision,20
15,6,8,green/yellow,0,green,decision,20
15,6,9,yellow/green,20,yellow,decision,20
15,6,10,red/green,60,red,catch,0
15,6,11,green/blue,0,green,catch,80
15,6,12,red/blue,60,red,decision,0
15,6,13,yellow/red,20,yellow,catch,40
15,6,14,green/yellow,40,green,decision,0
15,6,15,green/red,0,green,catch,60
15,6,16,blue/red,80,blue,decision,0
15,6,17,red/yellow,60,red,catch,0
15,6,18,yellow/blue,40,blue,catch,0
15,6,19,yellow/green,20,yellow,decision,0
15,6,20,blue/green,40,blue,catch,0
15,6,21,green/yellow,40,green,decision,0
15,6,22,red/blue,60,red,decision,0
15,6,23,yellow/green,20,yellow,decision,20
15,6,24,green/yellow,0,green,decision,20
15,6,25,red/blue,60,red,decision,0
15,6,26,yellow/green,0,green,decision,20
15,6,27,red/blue,60,red,decision,0
15,6,28,blue/red,80,blue,decision,0
15,6,29,green/yellow,40,green,decision,0
15,6,30,red/green,60,red,catch,0
15,6,31,red/yellow,60,red,catch,0
15,6,32,yellow/green,20,yellow,decision,20
15,6,33,red/blue,60,red,decision,20
15,6,34,blue/green,80,blue,catch,0
15,6,35,blue/red,80,blue,decision,0
15,6,36,blue/red,80,blue,decision,0
15,6,37,yellow/blue,20,yellow,catch,60
15,6,38,red/blue,60,red,decision,0
15,6,39,blue/red,80,blue,decision,0
15,6,40,yellow/green,20,yellow,decision,0
16,1,1,yellow/green,20,yellow,decision,20
16,1,2,red/green,60,red,catch,0
16,1,3,green/yellow,20,yellow,decision,0
16,1,4,green/yellow,20,yellow,decision,20
16,1,5,red/blue,60,red,decision,0
16,1,6,green/yellow,40,green,decision,0
16,1,7,green/yellow,40,green,decision,0
16,1,8,blue/green,80,blue,catch,0
16,1,9,blue/red,40,blue,decision,20
16,1,10,green/blue,40,green,catch,0
16,1,11,yellow/red,20,yellow,catch,40
16,1,12,green/blue,40,green,catch,40
16,1,13,green/blue,0,green,catch,80
16,1,14,blue/red,40,blue,decision,20
16,1,15,red/yellow,60,red,catch,0
16,1,16,blue/green,80,blue,catch,0
16,1,17,yellow/green,20,yellow,decision,0
16,1,18,yellow/green,20,yellow,decision,20
16,1,19,green/yellow,0,green,decision,20
16,1,20,blue/green,80,blue,catch,0
16,1,21,red/yellow,60,red,catch,0
16,1,22,red/yellow,60,red,catch,0
16,1,23,yellow/green,0,green,decision,20
16,1,24,green/yellow,0,green,decision,20
16,1,25,red/blue,60,red,decision,0
16,1,26,green/yellow,0,green,decision,20
16,1,27,green/blue,40,green,catch,0
16,1,28,yellow/red,20,yellow,catch,40
16,1,29,yellow/green,20,yellow,decision,0
16,1,30,green/yellow,40,green,decision,0
16,1,31,yellow/red,20,yellow,catch,40
16,1,32,blue/green,80,blue,catch,0
16,1,33,red/blue,60,red,decision,0
16,1,34,green/blue,0,green,catch,80
16,1,35,blue/red,40,blue,decision,20
16,1,36,yellow/green,20,yellow,decision,0
16,1,37,red/blue,60,red,decision,20
16,1,38,red/blue,60,red,decision,20
16,1,39,blue/red,80,blue,decision,0
16,1,40,red/blue,60,red,decision,20
16,2,1,green/blue,0,green,catch,80
16,2,2,blue/red,80,blue,decision,0
16,2,3,red/blue,60,red,decision,0
16,2,4,red/yellow,60,red,catch,0
16,2,5,blue/green,0,green,catch,80
16,2,6,red/blue,60,red,decision,0
16,2,7,red/blue,60,red,decision,0
16,2,8,yellow/green,20,yellow,decision,0
16,2,9,green/yellow,40,green,decision,0
16,2,10,yellow/red,20,yellow,catch,40
16,2,11,blue/red,80,blue,decision,0
16,2,12,green/yellow,0,green,decision,20
16,2,13,blue/yellow,80,blue,catch,0
16,2,14,blue/red,80,blue,decision,0
16,2,15,red/blue,60,red,decision,20
16,2,16,blue/red,40,blue,decision,20
16,2,17,red/blue,80,blue,decision,0
16,2,18,blue/red,40,blue,decision,20
16,2,19,red/green,60,red,catch,0
16,2,20,green/yellow,40,green,decision,0
16,2,21,blue/green,80,blue,catch,0
16,2,22,blue/red,40,blue,decision,20
16,2,23,yellow/green,20,yellow,decision,0
16,2,24,green/yellow,0,green,decision,20
16,2,25,green/yellow,0,green,decision,20
16,2,26,red/green,60,red,catch,0
16,2,27,red/green,60,red,catch,0
16,2,28,blue/yellow,40,blue,catch,0
16,2,29,yellow/red,20,yellow,catch,40
16,2,30,blue/red,40,blue,decision,20
16,2,31,blue/green,0,green,catch,40
16,2,32,red/blue,60,red,decision,20
16,2,33,red/blue,60,red,decision,0
16,2,34,yellow/green,0,green,decision,20
16,2,35,red/yellow,60,red,catch,0
16,2,36,red/blue,60,red,decision,20
16,2,37,yellow/blue,20,yellow,catch,60
16,2,38,red/blue,60,red,decision,0
16,2,39,blue/green,40,blue,catch,0
16,2,40,blue/yellow,80,blue,catch,0
16,3,1,red/green,60,red,catch,0
16,3,2,red/blue,60,red,decision,20
16,3,3,blue/red,80,blue,decision,0
16,3,4,yellow/green,20,yellow,decision,20
16,3,5,blue/red,40,blue,decision,20
16,3,6,green/yellow,40,green,decision,0
16,3,7,green/yellow,20,yellow,decision,20
16,3,8,red/blue,60,red,decision,20
16,3,9,blue/red,80,blue,decision,0
16,3,10,red/yellow,60,red,catch,0
16,3,11,red/green,60,red,catch,0
16,3,12,yellow/red,20,yellow,catch,40
16,3,13,green/yellow,40,green,decision,0
16,3,14,blue/yellow,80,blue,catch,0
16,3,15,green/yellow,0,green,decision,20
16,3,16,yellow/green,20,yellow,decision,0
16,3,17,red/green,60,red,catch,0
16,3,18,green/yellow,40,green,decision,0
16,3,19,blue/red,40,blue,decision,20
16,3,20,blue/red,80,blue,decision,0
16,3,21,blue/yellow,80,blue,catch,0
16,3,22,green/red,60,red,catch,0
16,3,23,blue/yellow,40,blue,catch,0
16,3,24,blue/yellow,20,yellow,catch,60
16,3,25,blue/yellow,40,blue,catch,0
16,3,26,yellow/green,20,yellow,decision,20
16,3,27,blue/yellow,80,blue,catch,0
16,3,28,yellow/green,20,yellow,decision,20
16,3,29,red/blue,60,red,decision,20
16,3,30,green/yellow,20,yellow,decision,20
16,3,31,yellow/blue,20,yellow,catch,60
16,3,32,yellow/blue,80,blue,catch,0
16,3,33,blue/red,80,blue,decision,0
16,3,34,green/blue,40,green,catch,0
16,3,35,green/blue,0,green,catch,80
16,3,36,yellow/green,20,yellow,decision,20
16,3,37,red/blue,60,red,decision,20
16,3,38,blue/red,40,blue,decision,20
16,3,39,yellow/green,20,yellow,decision,20
16,3,40,yellow/green,20,yellow,decision,0
16,4,1,blue/yellow,40,blue,catch,0
16,4,2,green/yellow,40,green,decision,0
16,4,3,blue/green,80,blue,catch,0
16,4,4,yellow/green,20,yellow,decision,20
16,4,5,blue/red,80,blue,decision,0
16,4,6,blue/green,80,blue,catch,0
16,4,7,yellow/red,20,yellow,catch,40
16,4,8,red/yellow,60,red,catch,0
16,4,9,green/yellow,40,green,decision,0
16,4,10,green/yellow,0,green,decision,20
16,4,11,red/blue,60,red,decision,20
16,4,12,yellow/green,20,yellow,decision,0
16,4,13,green/yellow,40,green,decision,0
16,4,14,green/yellow,40,green,decision,0
16,4,15,blue/green,40,blue,catch,0
16,4,16,yellow/blue,20,yellow,catch,60
16,4,17,red/blue,60,red,decision,0
16,4,18,green/yellow,20,yellow,decision,20
16,4,19,red/green,60,red,catch,0
16,4,20,blue/red,40,blue,decision,20
16,4,21,yellow/blue,80,blue,catch,0
16,4,22,green/yellow,0,green,decision,20
16,4,23,green/blue,0,green,catch,80
16,4,24,blue/red,40,blue,decision,20
16,4,25,red/yellow,20,yellow,catch,40
16,4,26,blue/yellow,80,blue,catch,0
16,4,27,green/blue,40,green,catch,0
16,4,28,yellow/green,20,yellow,decision,0
16,4,29,yellow/green,20,yellow,decision,0
16,4,30,green/yellow,40,green,decision,0
16,4,31,red/yellow,60,red,catch,0
16,4,32,red/blue,80,blue,decision,0
16,4,33,blue/green,40,blue,catch,0
16,4,34,green/yellow,0,green,decision,20
16,4,35,yellow/green,0,green,decision,20
16,4,36,yellow/green,20,yellow,decision,0
16,4,37,yellow/red,20,yellow,catch,40
16,4,38,yellow/green,20,yellow,decision,0
16,4,39,red/blue,80,blue,decision,0
16,4,40,green/yellow,0,green,decision,20
16,5,1,green/yellow,0,green,decision,20
16,5,2,yellow/green,20,yellow,decision,20
16,5,3,blue/red,40,blue,decision,20
16,5,4,blue/red,40,blue,decision,20
16,5,5,green/yellow,20,yellow,decision,20
16,5,6,red/blue,60,red,decision,20
16,5,7,yellow/red,20,yellow,catch,40
16,5,8,blue/green,40,blue,catch,0
16,5,9,green/red,60,red,catch,0
16,5,10,red/blue,60,red,decision,0
16,5,11,green/yellow,0,green,decision,20
16,5,12,blue/red,80,blue,decision,0
16,5,13,yellow/green,20,yellow,decision,20
16,5,14,red/blue,60,red,decision,0
16,5,15,yellow/green,20,yellow,decision,20
16,5,16,yellow/green,20,yellow,decision,20
16,5,17,blue/yellow,40,blue,catch,0
16,5,18,yellow/blue,20,yellow,catch,60
16,5,19,blue/yellow,80,blue,catch,0
16,5,20,blue/red,80,blue,decision,0
16,5,21,red/blue,60,red,decision,20
16,5,22,blue/red,80,blue,decision,0
16,5,23,green/blue,40,green,catch,0
16,5,24,red/blue,60,red,decision,20
16,5,25,yellow/blue,20,yellow,catch,20
16,5,26,red/green,0,green,catch,60
16,5,27,yellow/green,20,yellow,decision,20
16,5,28,blue/red,40,blue,decision,20
16,5,29,green/red,40,green,catch,20
16,5,30,yellow/red,20,yellow,catch,40
16,5,31,yellow/green,20,yellow,decision,0
16,5,32,blue/red,80,blue,decision,0
16,5,33,blue/green,40,blue,catch,0
16,5,34,red/green,60,red,catch,0
16,5,35,red/green,60,red,catch,0
16,5,36,blue/red,80,blue,decision,0
16,5,37,red/yellow,60,red,catch,0
16,5,38,red/yellow,60,red,catch,0
16,5,39,yellow/green,20,yellow,decision,20
16,5,40,blue/red,80,blue,decision,0
16,6,1,red/blue,60,red,decision,0
16,6,2,red/green,60,red,catch,0
16,6,3,blue/red,80,blue,decision,0
16,6,4,yellow/blue,20,yellow,catch,20
16,6,5,red/blue,60,red,decision,20
16,6,6,blue/yellow,40,blue,catch,0
16,6,7,red/blue,60,red,decision,0
16,6,8,green/yellow,40,green,decision,0
16,6,9,red/blue,60,red,decision,0
16,6,10,green/blue,40,green,catch,40
16,6,11,green/yellow,40,green,decision,0
16,6,12,blue/red,60,red,decision,0
16,6,13,yellow/red,20,yellow,catch,40
16,6,14,yellow/green,20,yellow,decision,20
16,6,15,yellow/red,20,yellow,catch,40
16,6,16,red/blue,60,red,decision,20
16,6,17,blue/green,40,blue,catch,0
16,6,18,yellow/green,20,yellow,decision,20
16,6,19,red/yellow,60,red,catch,0
16,6,20,green/yellow,40,green,decision,0
16,6,21,green/yellow,0,green,decision,20
16,6,22,blue/red,40,blue,decision,20
16,6,23,green/red,40,green,catch,20
16,6,24,red/blue,60,red,decision,0
16,6,25,yellow/green,20,yellow,decision,20
16,6,26,blue/red,40,blue,decision,20
16,6,27,green/red,0,green,catch,60
16,6,28,green/blue,40,green,catch,0
16,6,29,green/blue,40,green,catch,40
16,6,30,red/green,60,red,catch,0
16,6,31,yellow/blue,20,yellow,catch,60
16,6,32,blue/red,80,blue,decision,0
16,6,33,yellow/red,20,yellow,catch,40
16,6,34,red/blue,60,red,decision,0
16,6,35,blue/red,60,red,decision,20
16,6,36,yellow/red,20,yellow,catch,40
16,6,37,red/blue,60,red,decision,20
16,6,38,red/blue,60,red,decision,0
16,6,39,blue/red,40,blue,decision,20
16,6,40,red/blue,60,red,decision,0
17,1,1,blue/yellow,80,blue,catch,0
17,1,2,green/yellow,0,green,decision,20
17,1,3,green/yellow,20,yellow,decision,0
17,1,4,yellow/green,20,yellow,decision,20
17,1,5,blue/green,80,blue,catch,0
17,1,6,red/blue,60,red,decision,0
17,1,7,green/yellow,40,green,decision,0
17,1,8,blue/red,40,blue,decision,20
17,1,9,yellow/green,20,yellow,decision,20
17,1,10,red/blue,60,red,decision,20
17,1,11,red/yellow,60,red,catch,0
17,1,12,red/yellow,60,red,catch,0
17,1,13,red/blue,60,red,decision,20
17,1,14,green/red,0,green,catch,60
17,1,15,green/yellow,0,green,decision,20
17,1,16,blue/green,80,blue,catch,0
17,1,17,blue/red,40,blue,decision,20
17,1,18,blue/green,80,blue,catch,0
17,1,19,red/blue,60,red,decision,20
17,1,20,yellow/blue,20,yellow,catch,60
17,1,21,blue/red,80,blue,decision,0
17,1,22,green/blue,80,blue,catch,0
17,1,23,blue/red,40,blue,decision,20
17,1,24,blue/red,40,blue,decision,20
17,1,25,yellow/red,20,yellow,catch,40
17,1,26,blue/green,80,blue,catch,0
17,1,27,yellow/green,20,yellow,decision,0
17,1,28,red/blue,60,red,decision,0
17,1,29,blue/red,40,blue,decision,20
17,1,30,green/red,0,green,catch,60
17,1,31,red/blue,60,red,decision,20
17,1,32,yellow/green,20,yellow,decision,20
17,1,33,blue/green,0,green,catch,80
17,1,34,green/yellow,40,green,decision,0
17,1,35,blue/yellow,80,blue,catch,0
17,1,36,red/blue,60,red,decision,0
17,1,37,blue/red,80,blue,decision,0
17,1,38,yellow/blue,20,yellow,catch,20
17,1,39,yellow/red,20,yellow,catch,40
17,1,40,red/blue,60,red,decision,0
17,2,1,red/blue,60,red,decision,0
17,2,2,green/yellow,40,green,decision,0
17,2,3,green/yellow,0,green,decision,20
17,2,4,blue/yellow,80,blue,catch,0
17,2,5,red/green,60,red,catch,0
17,2,6,blue/red,40,blue,decision,20
17,2,7,blue/green,40,blue,catch,0
17,2,8,red/blue,60,red,decision,0
17,2,9,blue/yellow,80,blue,catch,0
17,2,10,red/blue,60,red,decision,20
17,2,11,red/blue,60,red,decision,20
17,2,12,yellow/blue,20,yellow,catch,20
17,2,13,red/blue,60,red,decision,0
17,2,14,yellow/green,20,yellow,decision,20
17,2,15,red/yellow,60,red,catch,0
17,2,16,red/blue,80,blue,decision,0
17,2,17,yellow/blue,20,yellow,catch,20
17,2,18,blue/green,0,green,catch,80
17,2,19,green/yellow,40,green,decision,0
17,2,20,red/green,60,red,catch,0
17,2,21,red/blue,60,red,decision,0
17,2,22,yellow/green,20,yellow,decision,0
17,2,23,green/yellow,20,yellow,decision,20
17,2,24,yellow/red,20,yellow,catch,40
17,2,25,green/yellow,40,green,decision,0
17,2,26,green/red,0,green,catch,60
17,2,27,green/blue,40,green,catch,0
17,2,28,green/red,0,green,catch,60
17,2,29,green/yellow,40,green,decision,0
17,2,30,red/blue,60,red,decision,20
17,2,31,blue/yellow,40,blue,catch,0
17,2,32,yellow/green,20,yellow,decision,0
17,2,33,yellow/green,20,yellow,decision,20
17,2,34,green/yellow,40,green,decision,0
17,2,35,red/yellow,60,red,catch,0
17,2,36,red/blue,40,blue,decision,20
17,2,37,yellow/red,20,yellow,catch,40
17,2,38,red/blue,60,red,decision,20
17,2,39,yellow/green,20,yellow,decision,20
17,2,40,blue/red,40,blue,decision,20
17,3,1,yellow/green,20,yellow,decision,20
