Subject,Date,Session,Day,Trial,Left Path,Right Path,Path Taken,Notes
948,10/3/2013,37,Day 4,7,green(0/2=2),orange(1),right,
948,10/3/2013,37,Day 4,8,x,green(0/2=2),right,went left first
948,10/3/2013,37,Day 4,9,orange(1),green(0/2=2),left,
948,10/3/2013,37,Day 4,10,purple(3),yellow(2/4=4),right,
948,10/4/2013,38,Day 5,1,orange(1),x,left,went right first
948,10/4/2013,38,Day 5,2,yellow(2/4=2),green(0/2=0),left,
948,10/4/2013,38,Day 5,3,x,yellow(2/4=4),right,
948,10/4/2013,38,Day 5,4,orange(1),purple(3),right,
948,10/4/2013,38,Day 5,5,green(0/2=2),yellow(2/4=4),right,
948,10/4/2013,38,Day 5,6,purple(3),orange(1),right,
948,10/4/2013,38,Day 5,7,orange(1),green(0/2=0),left,
948,10/4/2013,38,Day 5,8,green(0/2=0),orange(1),right,
948,10/4/2013,38,Day 5,9,purple(3),yellow(2/4=2),right,
948,10/4/2013,38,Day 5,10,yellow(2/4=4),purple(3),left,
948,10/7/2013,39,Day 6,1,yellow(2/4=4),purple(3),left,
948,10/7/2013,39,Day 6,2,purple(3),yellow(2/4=2),right,
948,10/7/2013,39,Day 6,3,yellow(2/4=4),green(0/2=0),left,
948,10/7/2013,39,Day 6,4,orange(1),purple(3),right,
948,10/7/2013,39,Day 6,5,purple(3),orange(1),left,
948,10/7/2013,39,Day 6,6,green(0/2=2),x,left,
948,10/7/2013,39,Day 6,7,green(0/2=2),orange(1),left,
948,10/7/2013,39,Day 6,8,green(0/2=2),yellow(2/4=2),right,
948,10/7/2013,39,Day 6,9,orange(1),green(0/2=2),left,began going right
948,10/7/2013,39,Day 6,10,x,purple(3),right,
948,10/8/2013,40,Day 7,1,green(0/2=0),orange(1),right,
948,10/8/2013,40,Day 7,2,yellow(2/4=2),purple(3),right,
948,10/8/2013,40,Day 7,3,orange(1),purple(3),right,
948,10/8/2013,40,Day 7,4,orange(1),green(0/2=0),left,
948,10/8/2013,40,Day 7,5,yellow(2/4=2),green(0/2=2),left,
948,10/8/2013,40,Day 7,6,purple(3),orange(1),right,
948,10/8/2013,40,Day 7,7,x,orange(1),right,
948,10/8/2013,40,Day 7,8,purple(3),yellow(2/4=4),right,
948,10/8/2013,40,Day 7,9,purple(3),x,left,door stuck
948,10/8/2013,40,Day 7,10,green(0/2=0),yellow(2/4=4),right,
948,10/9/2013,41,Day 8,1,green(0/2=0),yellow(2/4=2),right,
948,10/9/2013,41,Day 8,2,x,green(0/2=0),right,"went left first, back to start box, then allowed right"
948,10/9/2013,41,Day 8,3,yellow(2/4=4),green(0/2=2),left,
948,10/9/2013,41,Day 8,4,purple(3),orange(1),left,
948,10/9/2013,41,Day 8,5,yellow(2/4=2),purple(3),right,
948,10/9/2013,41,Day 8,6,orange(1),green(0/2=2),left,
948,10/9/2013,41,Day 8,7,yellow(2/4=2),x,left,
948,10/9/2013,41,Day 8,8,green(0/2=2),orange(1),right,
948,10/9/2013,41,Day 8,9,purple(3),yellow(2/4=4),right,
948,10/9/2013,41,Day 8,10,orange(1),purple(3),right,
2767,7/11/2012,1,Day 1,1,,green (4),right,No video for the first 3 sessions
2767,7/11/2012,1,Day 1,2,yellow (3),green (4),right,
2767,7/11/2012,1,Day 1,3,purple (1),yellow (3),right,
2767,7/11/2012,1,Day 1,4,green (2),orange (0),?,
2767,7/11/2012,1,Day 1,5,yellow (3),purple (1),left,
2767,7/11/2012,1,Day 1,6,orange (2),green (2),left,
2767,7/11/2012,1,Day 1,7,green (2),yellow (3),left,
2767,7/11/2012,1,Day 1,8,purple (1),,left,
2767,7/11/2012,1,Day 1,9,purple (1),orange (0),right,
2767,7/11/2012,1,Day 1,10,orange (0),purple (1),left,
2767,7/12/2012,2,Day 2,1,purple (1),yellow (3),right,
2767,7/12/2012,2,Day 2,2,yellow (3),purple (1),left,
2767,7/12/2012,2,Day 2,3,orange (2),,left,
2767,7/12/2012,2,Day 2,4,orange (2),purple (1),left,
2767,7/12/2012,2,Day 2,5,green (4),orange (2),left,
2767,7/12/2012,2,Day 2,6,yellow (3),green (2),left,
2767,7/12/2012,2,Day 2,7,,yellow (3),right,
2767,7/12/2012,2,Day 2,8,green (2),yellow (3),right,
2767,7/12/2012,2,Day 2,9,orange (2),green (4),left,
2767,7/12/2012,2,Day 2,10,purple (1),orange (2),right,
2767,7/16/2012,3,Day 3,1,purple (1),orange (2),left,
2767,7/16/2012,3,Day 3,2,green (4),orange (0),left,
2767,7/16/2012,3,Day 3,3,yellow (3),purple (1),left,
2767,7/16/2012,3,Day 3,4,green (2),yellow (3),left,
2767,7/16/2012,3,Day 3,5,,purple (1),right,
2767,7/16/2012,3,Day 3,6,purple (1),yellow (3),right,
2767,7/16/2012,3,Day 3,7,orange (2),green (4),left,
2767,7/16/2012,3,Day 3,8,orange (2),purple (1),right,
2767,7/16/2012,3,Day 3,9,yellow (3),green (4),left,
2767,7/16/2012,3,Day 3,10,yellow (3),,right,"entered empty right side, then walked back toæleft side"
2767,7/18/2012,4,Day 4,1,green (4),orange (2),left,
2767,7/18/2012,4,Day 4,2,purple (1),yellow (3),right,
2767,7/18/2012,4,Day 4,3,yellow (3),green (2),left,
2767,7/18/2012,4,Day 4,4,green (4),yellow (3),left,
2767,7/18/2012,4,Day 4,5,purple (1),orange (2),left,
2767,7/18/2012,4,Day 4,6,,orange (0),left,
2767,7/18/2012,4,Day 4,7,yellow (3),purple (1),left,
2767,7/18/2012,4,Day 4,8,orange (2),purple (1),left,
2767,7/18/2012,4,Day 4,9,orange (2),green (2),left,
2767,7/18/2012,4,Day 4,10,green (4),,left,"didn't fully enter right side, then retreated to left side"
2767,7/23/2012,5,Day 1,1,green (2),orange (0),left,
2767,7/23/2012,5,Day 1,2,orange (0),purple (1),left,
2767,7/23/2012,5,Day 1,3,purple (1),,left,
2767,7/23/2012,5,Day 1,4,orange (0),green (2),left,
2767,7/23/2012,5,Day 1,5,yellow (3),purple (1),left,
2767,7/23/2012,5,Day 1,6,purple (1),yellow (3),right,
2767,7/23/2012,5,Day 1,7,purple (1),orange (0),left,
2767,7/23/2012,5,Day 1,8,,green (2),right,
2767,7/23/2012,5,Day 1,9,yellow (3),green (2),right,
2767,8/1/2012,6,Day 1,10,purple(1),yellow (3),right,
2767,8/1/2012,6,Day 2,1,purple(1),yellow(3),right,
2767,8/1/2012,6,Day 2,2,green(2),orange(0),right,
2767,8/1/2012,6,Day 2,3,purple(1),orange(2),right,
2767,8/1/2012,6,Day 2,4,orange(2),,left,
2767,8/1/2012,6,Day 2,5,orange(2),purple(1),left,Went partially into the right side (did not see food)
2767,8/1/2012,6,Day 2,6,,yellow(3),right,
2767,8/1/2012,6,Day 2,7,yellow(3),purple(1),right,
2767,8/1/2012,6,Day 2,8,green(4),yellow(3),left,
2767,8/1/2012,6,Day 2,9,yellow(3),green(4),right,
2767,8/7/2012,7,Day 2,10,orange(0),green(2),right,
2767,8/7/2012,7,Day 3,1,yellow(3),green(4),left,
2767,8/7/2012,7,Day 3,2,green(2),orange(2),left,
2767,8/7/2012,7,Day 3,3,orange(2),purple(1),right,
2767,8/7/2012,7,Day 3,4,yellow(3),,left,
2767,8/7/2012,7,Day 3,5,orange(0),green(4),right,
2767,8/7/2012,7,Day 3,6,green(2),yellow(3),left,
2767,8/7/2012,7,Day 3,7,yellow(3),purple(1),right,
2767,8/7/2012,7,Day 3,8,purple(1),yellow(3),right,
2767,8/7/2012,7,Day 3,9,purple(1),orange(0),right,
2767,8/7/2012,7,Day 3,10,,purple(1),left,
2767,8/8/2012,8,Day 4,1,yellow(3),green(2),left,
2767,8/8/2012,8,Day 4,2,purple(1),orange(0),left,
2767,8/8/2012,8,Day 4,3,purple(1),yellow(3),left,
2767,8/8/2012,8,Day 4,4,orange(2),purple(1),right,
2767,8/8/2012,8,Day 4,5,green(2),,left,
2767,8/8/2012,8,Day 4,6,yellow(3),purple(1),left,"started the recording late, bird did same as normally does"
2767,8/8/2012,8,Day 4,7,orange(2),,right then left,"walked into empty right, took a little while to walk into other side (possibly went to check if food in starter box was refilled) and then once she was done eating she stood aimlessly for a little while instead of walking straight in door"
2767,8/8/2012,8,Day 4,8,green(4),orange(2),left,didnt eat all of food in starter box last time
2767,8/8/2012,8,Day 4,9,orange(0),green(4),right,
2767,8/8/2012,8,Day 4,10,green(4),yellow(3),left,
2767,8/9/2012,9,Day 1,1,yellow(3),green(2),right,
2767,8/9/2012,9,Day 1,2,purple(1),yellow(3),left,
2767,8/9/2012,9,Day 1,3,yellow(3),purple(1),left,
2767,8/9/2012,9,Day 1,4,orange(0),green(4),left,
2767,8/9/2012,9,Day 1,5,purple(1),orange(0),left,
2767,8/9/2012,9,Day 1,6,orange(2),purple(1),left,
2767,8/9/2012,9,Day 1,7,green(2),yellow(3),right,
2767,8/9/2012,9,Day 1,8,purple(1),x,left,
2767,8/9/2012,9,Day 1,9,green(2),orange(0),left,
2767,8/9/2012,9,Day 1,10,x,green(4),left then right,went left saw nothing and then quickly went to right
2767,8/10/2012,10,Day 2,1,purple(1),orange(0),right,
2767,8/10/2012,10,Day 2,2,x,yellow(3),right,didnt eat all of the pellets
2767,8/10/2012,10,Day 2,3,green(2),orange(2),left,
2767,8/10/2012,10,Day 2,4,orange(0),x,right then left (immediately),
2767,8/10/2012,10,Day 2,5,yellow(3),green(2),left,
2767,8/10/2012,10,Day 2,6,yellow(3),purple(1),right,
2767,8/10/2012,10,Day 2,7,green(2),yellow(3),left,
2767,8/10/2012,10,Day 2,8,purple(1),yellow(3),right,the pigeon got a bit of a break in the start box before this trial
2767,8/10/2012,10,Day 2,9,orange(0),purple(1),right,
2767,8/10/2012,10,Day 2,10,orange(2),green(4),right,
2767,8/13/2012,11,Day 3,1,purple(1),yellow(3),left,
2767,8/13/2012,11,Day 3,2,x,purple(1),left than right,went left and then went back in the start box and then after a while went right
2767,8/13/2012,11,Day 3,3,yellow(3),purple(1),left,
2767,8/13/2012,11,Day 3,4,orange(2),purple(1),left,
2767,8/13/2012,11,Day 3,5,yellow(3),green(2),right,
2767,8/13/2012,11,Day 3,6,green(4),orange(2),left,
2767,8/13/2012,11,Day 3,7,yellow(3),x,left,"went out and back in a couple times, walked in circles, refused to leave testing area, didn't go in start box"
2767,8/13/2012,11,Day 3,8,green(2),yellow(3),right,
2767,8/13/2012,11,Day 3,9,orange(0),green(2),left,
2767,8/13/2012,11,Day 3,10,purple(1),orange(2),right,
2767,8/15/2012,12,Day 4,1,yellow(3),green(2),left,she didnt eat all of the pellets this trial
2767,8/15/2012,12,Day 4,2,orange(2),green(2),right,
2767,8/15/2012,12,Day 4,3,orange(2),purple(1),left,
2767,8/15/2012,12,Day 4,4,yellow(3),purple(1),left,
2767,8/15/2012,12,Day 4,5,purple(1),orange(0),left,
2767,8/15/2012,12,Day 4,6,green(4),yellow(3),right,
2767,8/15/2012,12,Day 4,7,green(2),orange(2),left,
2767,8/15/2012,12,Day 4,8,x,orange(2),right,
2767,8/15/2012,12,Day 4,9,green(4),x,left,
2767,8/15/2012,12,Day 4,10,purple(1),yellow(3),left,
2767,8/16/2012,13,Day 1,1,Yellow(3),Green(4),left,
2767,8/16/2012,13,Day 1,2,x,Green(2),left than right,
2767,8/16/2012,13,Day 1,3,Orange(0),Green(2),left,
2767,8/16/2012,13,Day 1,4,Purple(1),Orange(0),left,
2767,8/16/2012,13,Day 1,5,Yellow(3),purple(1),left,missed one pellet
2767,8/16/2012,13,Day 1,6,Purple(1),Yellow(3),right,
2767,8/16/2012,13,Day 1,7,Purple(1),x,left,went halfway right
2767,8/16/2012,13,Day 1,8,Green(4),Yellow(3),right,
2767,8/16/2012,13,Day 1,9,Orange(2),Purple(1),right,
2767,8/16/2012,13,Day 1,10,Green(4),Orange(2),left,
2767,8/17/2012,14,Day 2,1,purple(1),orange(2),left,
2767,8/17/2012,14,Day 2,2,orange(2),purple(1),left,
2767,8/17/2012,14,Day 2,3,yellow(3),green(4),left,
2767,8/17/2012,14,Day 2,4,green(2),yellow(3),left,
2767,8/17/2012,14,Day 2,5,orange(0),x,left,
2767,8/17/2012,14,Day 2,6,x,yellow(3),right,
2767,8/17/2012,14,Day 2,7,purple(1),yellow(3),right,video did not save for some reason
2767,8/17/2012,14,Day 2,8,yellow(3),purple(1),left,
2767,8/17/2012,14,Day 2,9,orange(0),green(2),right,
2767,8/17/2012,14,Day 2,10,green(2),orange(0),right,
2767,8/17/2012,15,Day 3,1,yellow(3),green(2),right,
2767,8/20/2012,15,Day 3,2,yellow(3),x,right,
2767,8/20/2012,15,Day 3,3,x,purple(1),right,partially walked into left side then went to the right side
2767,8/20/2012,15,Day 3,4,orange(2),purple(1),left,
2767,8/20/2012,15,Day 3,5,purple(1),yellow(3),right,pecked all the pellets except 1
2767,8/20/2012,15,Day 3,6,yellow(3),purple(1),left,
2767,8/20/2012,15,Day 3,7,green(2),yellow(3),left,
2767,8/20/2012,15,Day 3,8,purple(1),orange(0),left,
2767,8/20/2012,15,Day 3,9,orange(0),green(4),right,
2767,8/20/2012,15,Day 3,10,green(4),orange(2),left,
2767,8/21/2012,16,Day 4,1,orange(2),purple(1),left,
2767,8/21/2012,16,Day 4,2,yellow(3),purple(1),left,
2767,8/21/2012,16,Day 4,3,orange(0),green(2),right,
2767,8/21/2012,16,Day 4,4,purple(1),yellow(3),right,
2767,8/21/2012,16,Day 4,5,x,orange(0),right,
2767,8/21/2012,16,Day 4,6,purple(1),orange(2),left,
2767,8/21/2012,16,Day 4,7,yellow(3),green(2),left,
2767,8/21/2012,16,Day 4,8,green(4),x,left,
2767,8/21/2012,16,Day 4,9,green(4),yellow(3),left,
2767,8/21/2012,16,Day 4,10,green(4),orange(2),left,
2767,8/22/2012,17,Day 1,1,purple(1),orange(0),left,
2767,8/22/2012,17,Day 1,2,orange(2),purple(1),left,
2767,8/22/2012,17,Day 1,3,orange(0),green(2),right,
2767,8/22/2012,17,Day 1,4,x,green(2),right,
2767,8/22/2012,17,Day 1,5,green(4),yellow(3),right,pecked all but 1 pellet
2767,8/22/2012,17,Day 1,6,yellow(3),purple(1),left,
2767,8/22/2012,17,Day 1,7,purple(1),yellow(3),left,
2767,8/22/2012,17,Day 1,8,yellow(3),green(4),right,
2767,8/22/2012,17,Day 1,9,purple(1),x,left,
2767,8/22/2012,17,Day 1,10,green(4),orange(2),left,pecked all but 1 pellet
2767,8/23/2012,18,Day 2,1,purple(1),yellow(3),right,
2767,8/23/2012,18,Day 2,2,orange(0),green(2),left,
2767,8/23/2012,18,Day 2,3,yellow(3),purple(1),left,
2767,8/23/2012,18,Day 2,4,x,yellow(3),right,
2767,8/23/2012,18,Day 2,5,orange(0),x,left,
2767,8/23/2012,18,Day 2,6,orange(2),purple(1),left,
2767,8/23/2012,18,Day 2,7,yellow(3),green(4),right,
2767,8/23/2012,18,Day 2,8,purple(1),orange(0),right,
2767,8/23/2012,18,Day 2,9,green(2),orange(0),right,
2767,8/23/2012,18,Day 2,10,green(2),yellow(3),left,
2767,8/24/2012,19,Day 3,1,yellow(3),x,left,
2767,8/24/2012,19,Day 3,2,orange(0),green(4),right,
2767,8/24/2012,19,Day 3,3,orange(2),purple(1),right,
2767,8/24/2012,19,Day 3,4,purple(1),yellow(3),right,
2767,8/24/2012,19,Day 3,5,purple(1),orange(0),right,
2767,8/24/2012,19,Day 3,6,green(4),orange(2),left,
2767,8/24/2012,19,Day 3,7,x,purple(1),right,
2767,8/24/2012,19,Day 3,8,green(2),yellow(3),left,
2767,8/24/2012,19,Day 3,9,yellow(3),green(2),left,
2767,8/24/2012,19,Day 3,10,yellow(3),purple(1),left,
2767,8/27/2012,20,Day 4,1,purple(1),orange(2),right,
2767,8/27/2012,20,Day 4,2,yellow(3),green(2),left,
2767,8/27/2012,20,Day 4,3,purple(1),yellow(3),right,
2767,8/27/2012,20,Day 4,4,yellow(3),purple(1),left,
2767,8/27/2012,20,Day 4,5,x,orange(0),right,
2767,8/27/2012,20,Day 4,6,green(4),orange(2),left,
2767,8/27/2012,20,Day 4,7,orange(2),purple(1),left,
2767,8/27/2012,20,Day 4,8,orange(0),green(2),right,
2767,8/27/2012,20,Day 4,9,green(4),yellow(3),left,
2767,8/27/2012,20,Day 4,10,green(4),x,left,
2767,8/28/2012,21,Day 1,1,orange(0),green(2),right,
2767,8/28/2012,21,Day 1,2,yellow(3),green(4),left,
2767,8/28/2012,21,Day 1,3,orange(2),purple(1),left,
2767,8/28/2012,21,Day 1,4,green(4),orange(2),left,
2767,8/28/2012,21,Day 1,5,purple(1),orange(0),left,
2767,8/28/2012,21,Day 1,6,green(4),yellow(3),left,
2767,8/28/2012,21,Day 1,7,x,green(2),right,
2767,8/28/2012,21,Day 1,8,purple(1),x,left,
2767,8/28/2012,21,Day 1,9,purple(1),yellow(3),right,
2767,8/28/2012,21,Day 1,10,yellow(3),purple(1),left,
2767,8/29/2012,22,Day 2,1,yellow(3),green(4),right,
2767,8/29/2012,22,Day 2,2,x,yellow(3),right,
2767,8/29/2012,22,Day 2,3,orange(0),green(2),right,
2767,8/29/2012,22,Day 2,4,orange(0),x,right then left,bird searched in the empty side before searching in the orange side
2767,8/29/2012,22,Day 2,5,purple(1),orange(2),left,
2767,8/29/2012,22,Day 2,6,green(2),yellow(3),left,
2767,8/29/2012,22,Day 2,7,yellow(3),purple(1),left,
2767,8/29/2012,22,Day 2,8,green(2),orange(0),left,
2767,8/29/2012,22,Day 2,9,purple(1),yellow(3),right,only pecked the food in 2 of 3 cups
2767,8/29/2012,22,Day 2,10,orange(2),purple(1),right,
2767,8/30/2012,23,Day 3,1,orange(0),green(4),right,
2767,8/30/2012,23,Day 3,2,purple(1),orange(0),right,
2767,8/30/2012,23,Day 3,3,green(2),yellow(3),right,
2767,8/30/2012,23,Day 3,4,purple(1),yellow(3),right,
2767,8/30/2012,23,Day 3,5,yellow(3),purple(1),left,pecked all but 2 pellets
2767,8/30/2012,23,Day 3,6,orange(2),purple(1),right,
2767,8/30/2012,23,Day 3,7,green(4),orange(2),left,
2767,8/30/2012,23,Day 3,8,x,purple(1),right,
2767,8/30/2012,23,Day 3,9,yellow(3),x,left,
2767,8/30/2012,23,Day 3,10,yellow(3),green(2),left,
2767,8/31/2012,24,Day 1,1,yellow(3),purple(1),left,(Started a new schedule 8 days long that corrected for a side counterbalancing issue - issue: single option trials were not perfectly counterbalanced for sides)
2767,8/31/2012,24,Day 1,2,purple(1),yellow(3),right,
2767,8/31/2012,24,Day 1,3,green(2),orange(2),left,
2767,8/31/2012,24,Day 1,4,yellow(3),green(4),right,
2767,8/31/2012,24,Day 1,5,orange(0),green(4),right,
2767,8/31/2012,24,Day 1,6,orange(0),purple(1),left,
2767,8/31/2012,24,Day 1,7,x,green(2),right,
2767,8/31/2012,24,Day 1,8,purple(1),x,left,
2767,8/31/2012,24,Day 1,9,purple(1),orange(2),left,
2767,8/31/2012,24,Day 1,10,green(4),yellow(3),left,
2767,9/4/2012,25,Day 2,1,orange(0),green(2),right,
2767,9/4/2012,25,Day 2,2,yellow(3),green(2),left,
2767,9/4/2012,25,Day 2,3,orange(2),x,left,
2767,9/4/2012,25,Day 2,4,purple(1),orange(2),left,
2767,9/4/2012,25,Day 2,5,purple(1),yellow(3),right,
2767,9/4/2012,25,Day 2,6,yellow(3),purple(1),left,
2767,9/4/2012,25,Day 2,7,x,yellow(3),right,
2767,9/4/2012,25,Day 2,8,orange(0),purple(1),right,
2767,9/4/2012,25,Day 2,9,green(2),yellow(3),left,
2767,9/4/2012,25,Day 2,10,green(4),orange(2),left,
2767,9/5/2012,26,Day 3,1,purple(1),yellow(3),right,
2767,9/5/2012,26,Day 3,2,x,purple(1),left then right,
2767,9/5/2012,26,Day 3,3,green(4),yellow(3),left,
2767,9/5/2012,26,Day 3,4,orange(2),purple(1),right,
2767,9/5/2012,26,Day 3,5,green(4),orange(0),left,
2767,9/5/2012,26,Day 3,7,yellow(3),purple(1),left,
2767,9/5/2012,26,Day 3,8,purple(1),orange(2),left,
2767,9/5/2012,26,Day 3,8,yellow(3),x,left,
2767,9/5/2012,26,Day 3,9,yellow(3),green(2),left,
2767,9/5/2012,26,Day 3,10,orange(2),green(4),right,
2767,9/6/2012,27,Day 4,1,yellow(3),green(2),left,
2767,9/6/2012,27,Day 4,2,green(4),x,left,
2767,9/6/2012,27,Day 4,3,purple(1),yellow(3),left,
2767,9/6/2012,27,Day 4,4,orange(2),green(2),right,
2767,9/6/2012,27,Day 4,5,purple(1),orange(0),right,
2767,9/6/2012,27,Day 4,6,orange(0),purple(1),right,
2767,9/6/2012,27,Day 4,7,yellow(3),purple(1),left,
2767,9/6/2012,27,Day 4,8,green(4),yellow(3),left,
2767,9/6/2012,27,Day 4,9,green(2),orange(0),left,
2767,9/6/2012,27,Day 4,10,x,orange(0),left then right,
2767,9/11/2012,28,Day 5,1,green(2),orange(2),left,
2767,9/11/2012,28,Day 5,2,yellow(3),green(4),left,
2767,9/11/2012,28,Day 5,3,purple(1),orange(2),left,
2767,9/11/2012,28,Day 5,4,purple(1),x,left,
2767,9/11/2012,28,Day 5,5,green(4),yellow(3),left,
2767,9/11/2012,28,Day 5,6,orange(0),purple(1),right,
2767,9/11/2012,28,Day 5,7,purple(1),yellow(3),right,
2767,9/11/2012,28,Day 5,8,orange(0),green(4),right,
2767,9/11/2012,28,Day 5,9,x,green(4),right,
2767,9/11/2012,28,Day 5,10,yellow(3),purple(1),left,
2767,9/12/2012,29,Day 6,1,green(2),yellow(3),right,(no vid - forgot to hit record button)
2767,9/12/2012,29,Day 6,2,yellow(3),purple(1),left,
2767,9/12/2012,29,Day 6,3,yellow(3),green(2),right,
2767,9/12/2012,29,Day 6,4,purple(1),yellow(3),right,
2767,9/12/2012,29,Day 6,5,green(4),orange(2),left,
2767,9/12/2012,29,Day 6,6,purple(1),orange(2),left,
2767,9/12/2012,29,Day 6,7,orange(0),x,left,
2767,9/12/2012,29,Day 6,8,x,yellow(3),left,
2767,9/12/2012,29,Day 6,9,orange(0),green(2),right,
2767,9/12/2012,29,Day 6,10,orange(0),purple(1),left,
2767,9/17/2012,30,Day 7,1,purple(1),orange(2),left,
2767,9/17/2012,30,Day 7,2,yellow(3),green(2),left,
2767,9/17/2012,30,Day 7,3,green(4),orange(0),left,pecked all pellets except two
2767,9/17/2012,30,Day 7,4,x,purple(1),"leftætwice, then right",
2767,9/17/2012,30,Day 7,5,orange(2),green(4),right,
2767,9/17/2012,30,Day 7,6,green(4),yellow(3),left,
2767,9/17/2012,30,Day 7,7,yellow(3),x,left,
2767,9/17/2012,30,Day 7,8,yellow(3),purple(1),left,
2767,9/17/2012,30,Day 7,9,purple(1),yellow(3),right,
2767,9/17/2012,30,Day 7,10,orange(2),purple(1),right,
2767,9/19/2012,31,Day 8,1,green(2/4=2),x,left,
2767,9/19/2012,31,Day 8,2,x,orange(0/2=2),left then right,
2767,9/19/2012,31,Day 8,3,purple(1),yellow(3),right,
2767,9/19/2012,31,Day 8,4,purple(1),orange(0/2=0),left,
2767,9/19/2012,31,Day 8,5,green(2/4=2),orange(0/2=0),left,
2767,9/19/2012,31,Day 8,6,yellow(3),purple(1),left,
2767,9/19/2012,31,Day 8,7,green(2/4=4),yellow(3),left,
2767,9/19/2012,31,Day 8,8,orange(0/2=2),green(2/4=2),right,
2767,9/19/2012,31,Day 8,9,yellow(3),green(2/4=2),right,
2767,9/19/2012,31,Day 8,10,orange(0/2=0),purple(1),right,
2767,9/21/2012,32,Day 1,1,orange(0/2=0),green(2/4=4),right,
2767,9/21/2012,32,Day 1,2,purple(1),x,left,
2767,9/21/2012,32,Day 1,3,orange(0/2=0),purple(1),right,
2767,9/21/2012,32,Day 1,4,purple(1),yellow(3),right,
2767,9/21/2012,32,Day 1,5,green(2/4=2),orange(0/2=2),left,
2767,9/21/2012,32,Day 1,6,yellow(3),purple(1),left,
2767,9/21/2012,32,Day 1,7,green(2/4=4),yellow(3),left,
2767,9/21/2012,32,Day 1,8,yellow(3),green(2/4=4),right,
2767,9/21/2012,32,Day 1,9,purple(1),orange(0/2=2),right,
2767,9/21/2012,32,Day 1,10,x,green(2/4=2),right,
2767,9/25/2012,33,Day 2,1,green(2/4=4),orange(0/2=2),left,
2767,9/25/2012,33,Day 2,2,orange(0/2=2),x,left,
2767,9/25/2012,33,Day 2,3,green(2/4=2),yellow(3),right,
2767,9/25/2012,33,Day 2,4,purple(1),orange(0/2=2),left,
2767,9/25/2012,33,Day 2,5,orange(0/2=0),purple(1),right,
2767,9/25/2012,33,Day 2,6,yellow(3),green(2/4=2),left,
2767,9/25/2012,33,Day 2,7,orange(0/2=0),green(2/4=2),right,
2767,9/25/2012,33,Day 2,8,x,yellow(3),right,
2767,9/25/2012,33,Day 2,9,yellow(3),purple(1),left,
2767,9/25/2012,33,Day 2,10,purple(1),yellow(3),right,
2767,9/26/2012,34,Day 3,1,purple(1),orange(0/2=2),left,
2767,9/26/2012,34,Day 3,2,yellow(3),x,left,
2767,9/26/2012,34,Day 3,3,orange(0/2=2),purple(1),right,
2767,9/26/2012,34,Day 3,4,green(2/4=4),yellow(3),left,
2767,9/26/2012,34,Day 3,5,yellow(3),purple(1),left,
2767,9/26/2012,34,Day 3,6,purple(1),yellow(3),right,
2767,9/26/2012,34,Day 3,7,green(2/4=4),orange(0/2=0),left,
2767,9/26/2012,34,Day 3,8,x,purple(1),right,
2767,9/26/2012,34,Day 3,9,yellow(3),green(2/4=2),left,
2767,9/26/2012,34,Day 3,10,orange(0/2=2),green(2/4=4),right,
2767,9/27/2012,35,Day 4,1,orange(0/2=2),green(2/4=2),right,
2767,9/27/2012,35,Day 4,2,green(2/4=2),orange(0/2=0),left,
2767,9/27/2012,35,Day 4,3,green(2/4=4),x,left,
2767,9/27/2012,35,Day 4,4,purple(1),orange(0/2=0),left,
2767,9/27/2012,35,Day 4,5,green(2/4=4),yellow(3),left,
2767,9/27/2012,35,Day 4,6,purple(1),yellow(3),right,
2767,9/27/2012,35,Day 4,7,x,orange(0/2=0),right,
2767,9/27/2012,35,Day 4,8,yellow(3),purple(1),left,
2767,9/27/2012,35,Day 4,9,yellow(3),green(2/4=2),left,
2767,9/27/2012,35,Day 4,10,orange(0/2=0),purple(1),left,
2767,9/28/2012,36,Day 5,1,purple(1),orange(0/2=2),left,
2767,9/28/2012,36,Day 5,2,purple(1),yellow(3),right,
2767,9/28/2012,36,Day 5,3,purple(1),x,left,
2767,9/28/2012,36,Day 5,4,yellow(3),purple(1),left,
2767,9/28/2012,36,Day 5,5,green(2/4=4),yellow(3),right,
2767,9/28/2012,36,Day 5,6,orange(0/2=0),green(2/4=4),right,
2767,9/28/2012,36,Day 5,7,x,green(2/4=4),right,
2767,9/28/2012,36,Day 5,8,yellow(3),green(2/4=4),right,pecked all except 3 pellets
2767,9/28/2012,36,Day 5,9,orange(0/2=0),purple(1),left,
2767,9/28/2012,36,Day 5,10,green(2/4=2),orange(0/2=2),left,
2767,10/1/2012,37,Day 6,1,x,yellow(3),right,
2767,10/1/2012,37,Day 6,2,green(2/4=2),yellow(3),left,
2767,10/1/2012,37,Day 6,3,purple(1),orange(0/2=2),right,
2767,10/1/2012,37,Day 6,4,orange(0/2=0),purple(1),right,
2767,10/1/2012,37,Day 6,5,orange(0/2=0),green(2/4=2),right,
2767,10/1/2012,37,Day 6,6,green(2/4=4),orange(0/2=2),left,
2767,10/1/2012,37,Day 6,7,yellow(3),purple(1),left,
2767,10/1/2012,37,Day 6,8,purple(1),yellow(3),right,
2767,10/1/2012,37,Day 6,9,orange(0/2=0),x,went to right side 3 times and then went to left,
2767,10/1/2012,37,Day 6,10,yellow(3),green(2/4=2),right,
2767,10/2/2012,38,Day 7,1,yellow(3),x,left,
